metric,n,method,group,n_datasets,mean_before,mean_after,mean_delta,median_delta,win_rate
CDE_loss,1000,LogNormal-Homo,baseline,39,-51.41577595030236,-50.5294384717658,0.8863374785365576,-6.950245718855486e-06,0.6153846153846154
CDE_loss,1000,LogNormal-Homo-Ridge,baseline,39,-51.97269549193173,-51.34711460196902,0.6255808899627029,-7.197362913671038e-06,0.6153846153846154
CDE_loss,1000,MDN,baseline,39,-59.31796811465909,-56.67149902410556,2.646469090553536,0.0009057836618553868,0.3076923076923077
CDE_loss,1000,Quantile-Tree,baseline,39,-49.372323992709084,-47.16558271244703,2.206741280262049,2.8208220822034383e-07,0.4358974358974359
CDE_loss,1000,Student-t,baseline,39,-53.02787296932664,-50.77679210816308,2.251080861163563,-1.1011345007625784e-07,0.5128205128205128
CDE_loss,1000,Student-t-Ridge,baseline,39,-53.68181989566116,-51.34436270267556,2.3374571929855934,-5.721941136515012e-06,0.6410256410256411
CDE_loss,1000,RealTabPFN-2.5,foundation,39,-228.06434524503223,-226.24612206673643,1.8182231782958074,0.0008316535163265283,0.23076923076923078
CDE_loss,1000,TabICL-Quantiles,foundation,39,-115.02184730124223,-115.54547972027879,-0.5236324190365779,0.00021876023918598886,0.3076923076923077
CDE_loss,1000,TabPFN-2.5,foundation,39,-240.47568941765329,-235.75066448299856,4.72502493465477,0.002406778224847486,0.23076923076923078
CDE_loss,5000,BART-Hetero,baseline,34,-27.711189571872318,-33.88254503413091,-6.1713554622585844,-0.02215602441835618,0.9117647058823529
CDE_loss,5000,BART-Homo,baseline,34,-12.77956169983568,-25.907175083711284,-13.127613383875604,-0.004710445474305783,0.8823529411764706
CDE_loss,5000,CatMLP,baseline,34,-152.8508581570496,-152.24949822971777,0.6013599273318313,2.644537273927268e-06,0.38235294117647056
CDE_loss,5000,FlexCode-RF,baseline,34,-61.798620501482965,-67.76934594388352,-5.970725442400554,-0.016448609695381936,0.9117647058823529
CDE_loss,5000,Flow-Spline,baseline,34,-67.96630169556414,-68.17904380559952,-0.2127421100353815,1.2690550007987297e-06,0.47058823529411764
CDE_loss,5000,Gamma-GLM,baseline,34,-56.629261157256295,-57.11233627415592,-0.4830751168996242,-0.0043832001459004725,0.7352941176470589
CDE_loss,5000,Gamma-GLM-Ridge,baseline,34,-43.85707109066548,-46.645829774435505,-2.7887586837700242,-0.01022846034920287,0.8235294117647058
CDE_loss,5000,LinGauss-Hetero-Ridge,baseline,34,-55.65789667225671,-64.4747068702203,-8.81681019796359,-0.0002531768362471708,0.7058823529411765
CDE_loss,5000,LinGauss-Homo-Ridge,baseline,34,-57.87416370401697,-57.75551058139368,0.11865312262329354,-0.000964240186582987,0.7647058823529411
CDE_loss,5000,LinearGauss-Hetero,baseline,34,-62.16110242394455,-63.76123640179773,-1.6001339778531931,-5.2456675973272895e-05,0.7058823529411765
CDE_loss,5000,LinearGauss-Homo,baseline,34,-57.74341700011866,-57.972749407432296,-0.22933240731363103,-0.0007781302148978913,0.7941176470588235
CDE_loss,5000,LogNormal-Hetero,baseline,34,-42.714296485305866,-58.89430196211489,-16.18000547680902,-0.0012831511322529202,0.7058823529411765
CDE_loss,5000,LogNormal-Hetero-Ridge,baseline,34,-43.450036052934905,-59.33808965914182,-15.888053606206919,-0.0018294266319974321,0.7058823529411765
CDE_loss,5000,LogNormal-Homo,baseline,34,-56.763547292879544,-57.21193368952426,-0.4483863966447099,-0.004332418341558959,0.7352941176470589
CDE_loss,5000,LogNormal-Homo-Ridge,baseline,34,-56.91398342912023,-56.9695362641674,-0.0555528350471708,-0.0006678196735971711,0.6764705882352942
CDE_loss,5000,MDN,baseline,34,-69.15531346277591,-67.46646225845882,1.6888512043170758,0.0010845659109943867,0.23529411764705882
CDE_loss,5000,Quantile-Tree,baseline,34,-63.23987449406638,-61.8435941556279,1.396280338438471,1.330359868433864e-05,0.29411764705882354
CDE_loss,5000,Student-t,baseline,34,-58.80082899214775,-57.395116821345994,1.4057121708017513,-1.989446544973878e-06,0.5588235294117647
CDE_loss,5000,Student-t-Ridge,baseline,34,-58.91496281914315,-57.675265483135846,1.2396973360073051,-6.5114259993508665e-06,0.5882352941176471
CDE_loss,5000,RealTabPFN-2.5,foundation,34,-281.96340272754844,-276.4123402802932,5.5510624472552275,0.001826279656707612,0.14705882352941177
CDE_loss,5000,TabICL-Quantiles,foundation,34,-136.77475597065256,-137.8464179076653,-1.0716619370127507,1.820781765448085e-06,0.38235294117647056
CDE_loss,5000,TabPFN-2.5,foundation,34,-281.2181600086457,-271.32632960090115,9.891830407744601,0.002326357836507975,0.14705882352941177
CDE_loss,10000,BART-Homo,baseline,25,-13.914273601180884,-36.227276267295345,-22.31300266611446,-0.004474688799413318,1.0
CDE_loss,10000,CatMLP,baseline,25,-185.92507979110425,-187.93099448396018,-2.0059146928559226,-9.887700717723952e-06,0.64
CDE_loss,10000,FlexCode-RF,baseline,25,-86.3609895043665,-95.31558594044567,-8.954596436079168,-0.013058000605890276,1.0
CDE_loss,10000,Flow-Spline,baseline,25,-97.53818773827771,-97.86453392339908,-0.32634618512134866,2.036006998996508e-06,0.36
CDE_loss,10000,Gamma-GLM,baseline,25,-76.99156446153921,-78.8434470579194,-1.8518825963801901,-8.045280344443646e-05,0.68
CDE_loss,10000,Gamma-GLM-Ridge,baseline,25,-59.27651847424457,-64.18253480576763,-4.90601633152307,-0.0004576140825843268,0.8
CDE_loss,10000,LinGauss-Hetero-Ridge,baseline,25,-75.88360101804767,-89.12305104525493,-13.23945002720724,-0.00013278402608043707,0.64
CDE_loss,10000,LinGauss-Homo-Ridge,baseline,25,-78.64686250523181,-80.29460171036773,-1.6477392051359314,-0.0014482326386702458,0.88
CDE_loss,10000,LinearGauss-Hetero,baseline,25,-68.2456722683956,-87.48548183073339,-19.23980956233779,-9.291120769083544e-05,0.76
CDE_loss,10000,LinearGauss-Homo,baseline,25,-78.55010009424407,-79.91011665356635,-1.3600165593222737,-0.0013929746371795677,0.88
CDE_loss,10000,LogNormal-Hetero,baseline,25,-66.70040400377222,-85.61406891574879,-18.91366491197658,-1.839318309382657e-05,0.68
CDE_loss,10000,LogNormal-Hetero-Ridge,baseline,25,-60.704381138021446,-81.39474204920135,-20.690360911179916,-0.00010782737347257362,0.72
CDE_loss,10000,LogNormal-Homo,baseline,25,-77.25634884637819,-78.95416543907945,-1.6978165927012676,-1.9816007174497753e-05,0.72
CDE_loss,10000,LogNormal-Homo-Ridge,baseline,25,-77.37157998018786,-78.96722212706518,-1.595642146877321,-2.0069249578532836e-05,0.72
CDE_loss,10000,MDN,baseline,25,-98.57692257963454,-97.9423022322666,0.6346203473679343,6.130793511261531e-07,0.4
CDE_loss,10000,Student-t,baseline,25,-80.61400277791385,-79.5923008655501,1.0217019123637565,-2.012734008273616e-05,0.68
CDE_loss,10000,Student-t-Ridge,baseline,25,-80.77309698447745,-79.8836556498643,0.8894413346131631,-1.2684022097903642e-05,0.64
CDE_loss,10000,RealTabPFN-2.5,foundation,25,-361.7866971038303,-352.4863902884641,9.300306815366245,0.00043661530088080075,0.2
CDE_loss,10000,TabICL-Quantiles,foundation,25,-189.71205628502182,-191.44107373444706,-1.7290174494252246,1.48709316615429e-07,0.44
CDE_loss,10000,TabPFN-2.5,foundation,25,-344.1110887832234,-331.9689722190768,12.142116564146566,0.00020188892839053752,0.24
CDE_loss,20000,BART-Homo,baseline,16,-0.4128994269820417,-0.4684140923207943,-0.05551466533875261,-0.005282654049405661,1.0
CDE_loss,20000,CatMLP,baseline,16,-0.6661763773792458,-0.6765677159402561,-0.010391338561010115,-2.4990122434562397e-05,0.75
CDE_loss,20000,FlexCode-RF,baseline,16,-0.47742626734712407,-0.5282193394198387,-0.05079307207271463,-0.006437368192136731,1.0
CDE_loss,20000,Flow-Spline,baseline,16,-0.6919690362381216,-0.6827524525732572,0.00921658366486444,1.3027701990258866e-05,0.1875
CDE_loss,20000,Gamma-GLM,baseline,16,-0.2740061423720856,-0.27379475794881325,0.00021138442327236487,-8.74031310716922e-06,0.625
CDE_loss,20000,Gamma-GLM-Ridge,baseline,16,-0.21775831533569512,-0.21693394300145477,0.0008243723342403304,-6.2639472734231626e-06,0.6875
CDE_loss,20000,LinGauss-Hetero-Ridge,baseline,16,-0.3744768895810555,-0.37980614620360653,-0.0053292566225509675,-4.3821103567712335e-06,0.6875
CDE_loss,20000,LinGauss-Homo-Ridge,baseline,16,-0.3029508891234791,-0.3362687221123598,-0.033317832988880684,-0.000789410257389988,0.875
CDE_loss,20000,LinearGauss-Hetero,baseline,16,-0.37243644827147887,-0.37841352219834196,-0.00597707392686307,-7.982202157158415e-06,0.625
CDE_loss,20000,LinearGauss-Homo,baseline,16,-0.3030685710959405,-0.3360502052250452,-0.03298163412910472,-0.0008145266469161325,0.875
CDE_loss,20000,LogNormal-Hetero,baseline,16,-0.29035439696594306,-0.2935622450752748,-0.0032078481093317356,-1.5075214864634677e-05,0.6875
CDE_loss,20000,LogNormal-Hetero-Ridge,baseline,16,-0.29037978941331893,-0.2936495575543989,-0.003269768141079982,-1.5102134650254704e-05,0.6875
CDE_loss,20000,LogNormal-Homo,baseline,16,-0.2746786338389461,-0.27688168232934396,-0.0022030484903978412,-5.454204486613504e-05,0.75
CDE_loss,20000,LogNormal-Homo-Ridge,baseline,16,-0.27469648906625044,-0.27689795076458434,-0.0022014616983339237,-3.355939008544837e-05,0.75
CDE_loss,20000,MDN,baseline,16,-0.6730933022673308,-0.6648776096881943,0.008215692579136392,1.0190746096200523e-05,0.1875
CDE_loss,20000,Student-t,baseline,16,-0.3281833894937417,-0.32852555683370155,-0.00034216733995984363,-2.0045876835324036e-05,0.75
CDE_loss,20000,Student-t-Ridge,baseline,16,-0.3282496514673534,-0.32828270523465725,-3.30537673038265e-05,-7.981259801308464e-06,0.6875
CDE_loss,20000,RealTabPFN-2.5,foundation,15,-0.8375241100538658,-0.8282962305376729,0.0092278795161929,4.2160742749852795e-06,0.26666666666666666
CDE_loss,20000,TabICL-Quantiles,foundation,16,-0.8538302890809775,-0.85682622213357,-0.0029959330525926,-1.8489320747725667e-05,0.625
CDE_loss,20000,TabPFN-2.5,foundation,15,-0.8451609159718327,-0.8345145824957673,0.010646333476065445,2.716485129691199e-06,0.26666666666666666
CRPS,500,BART-Hetero,baseline,39,8170.239437762175,5369.145875032,-2801.0935627301756,-1.747767510047706,0.9743589743589743
CRPS,500,BART-Homo,baseline,39,9694.049449880064,8726.735344827082,-967.3141050529824,-0.4284122044893568,0.8461538461538461
CRPS,500,CatMLP,baseline,39,6107.444072047882,5779.498891437173,-327.9451806107093,9.672505753388454e-06,0.46153846153846156
CRPS,500,FlexCode-RF,baseline,39,5545.8008184412365,4637.153317361995,-908.6475010792419,-0.12274163847498709,0.8205128205128205
CRPS,500,Flow-Spline,baseline,39,3909.772241854543,3907.582712581636,-2.1895292729074485,3.8688467255505385e-05,0.46153846153846156
